geoid,county_name,component,component_score,recommendation_status,corridor
51165,Rockingham County,commercial_activity,38.65830970148688,Reference case,I-81 Harrisonburg / Rockingham
51165,Rockingham County,competition,86.15110319136801,Reference case,I-81 Harrisonburg / Rockingham
51165,Rockingham County,overlap_risk,9.127751683986332,Reference case,I-81 Harrisonburg / Rockingham
51167,Russell County,market_demand,39.057615621423025,Ineligible: no interstate access,I-81 Bristol / Southwest
51167,Russell County,growth,11.058031214972637,Ineligible: no interstate access,I-81 Bristol / Southwest
51167,Russell County,purchasing_power,6.2559542726168,Ineligible: no interstate access,I-81 Bristol / Southwest
51167,Russell County,highway_opportunity,18.53004467740737,Ineligible: no interstate access,I-81 Bristol / Southwest
51167,Russell County,accessibility,72.8747344694769,Ineligible: no interstate access,I-81 Bristol / Southwest
51167,Russell County,commercial_activity,24.735022151147422,Ineligible: no interstate access,I-81 Bristol / Southwest
51167,Russell County,competition,70.70151485599116,Ineligible: no interstate access,I-81 Bristol / Southwest
51167,Russell County,overlap_risk,89.38141054723064,Ineligible: no interstate access,I-81 Bristol / Southwest
51169,Scott County,market_demand,36.63453438298441,Ineligible: no interstate access,I-81 Bristol / Southwest
51169,Scott County,growth,24.672462834045678,Ineligible: no interstate access,I-81 Bristol / Southwest
51169,Scott County,purchasing_power,3.998203779163729,Ineligible: no interstate access,I-81 Bristol / Southwest
51169,Scott County,highway_opportunity,17.99811010174102,Ineligible: no interstate access,I-81 Bristol / Southwest
51169,Scott County,accessibility,86.6852150507899,Ineligible: no interstate access,I-81 Bristol / Southwest
51169,Scott County,commercial_activity,17.757543439354393,Ineligible: no interstate access,I-81 Bristol / Southwest
51169,Scott County,competition,49.79267423115079,Ineligible: no interstate access,I-81 Bristol / Southwest
51169,Scott County,overlap_risk,63.08712105212586,Ineligible: no interstate access,I-81 Bristol / Southwest
51171,Shenandoah County,market_demand,49.42500674031633,Secondary candidate,I-81 Winchester / Frederick
51171,Shenandoah County,growth,48.4692490694608,Secondary candidate,I-81 Winchester / Frederick
51171,Shenandoah County,purchasing_power,18.77029131396594,Secondary candidate,I-81 Winchester / Frederick
51171,Shenandoah County,highway_opportunity,40.47606813416119,Secondary candidate,I-81 Winchester / Frederick
51171,Shenandoah County,accessibility,97.98944712370208,Secondary candidate,I-81 Winchester / Frederick
51171,Shenandoah County,commercial_activity,39.56312447214904,Secondary candidate,I-81 Winchester / Frederick
51171,Shenandoah County,competition,73.70509373366197,Secondary candidate,I-81 Winchester / Frederick
51171,Shenandoah County,overlap_risk,32.963161013656254,Secondary candidate,I-81 Winchester / Frederick
51173,Smyth County,market_demand,42.15198417349814,Watchlist,I-81 Bristol / Southwest
51173,Smyth County,growth,15.29496423639272,Watchlist,I-81 Bristol / Southwest
51173,Smyth County,purchasing_power,5.817888729088967,Watchlist,I-81 Bristol / Southwest
51173,Smyth County,highway_opportunity,30.338519884476355,Watchlist,I-81 Bristol / Southwest
51173,Smyth County,accessibility,97.68203666528666,Watchlist,I-81 Bristol / Southwest
51173,Smyth County,commercial_activity,30.73746293464134,Watchlist,I-81 Bristol / Southwest
51173,Smyth County,competition,76.19993239817475,Watchlist,I-81 Bristol / Southwest
51173,Smyth County,overlap_risk,99.99999999999999,Watchlist,I-81 Bristol / Southwest
51175,Southampton County,market_demand,35.19544034788359,Ineligible: no interstate access,Not in a screened corridor
51175,Southampton County,growth,37.606261031145415,Ineligible: no interstate access,Not in a screened corridor
51175,Southampton County,purchasing_power,19.067601533349716,Ineligible: no interstate access,Not in a screened corridor
51175,Southampton County,highway_opportunity,20.276483869288167,Ineligible: no interstate access,Not in a screened corridor
51175,Southampton County,accessibility,69.13756623302079,Ineligible: no interstate access,Not in a screened corridor
51175,Southampton County,commercial_activity,8.39584538094194,Ineligible: no interstate access,Not in a screened corridor
51175,Southampton County,competition,68.684678674672,Ineligible: no interstate access,Not in a screened corridor
51175,Southampton County,overlap_risk,44.804195703709,Ineligible: no interstate access,Not in a screened corridor
51177,Spotsylvania County,market_demand,67.8033610672746,Overlap constrained,I-95 Fredericksburg / Stafford
51177,Spotsylvania County,growth,74.29523939501975,Overlap constrained,I-95 Fredericksburg / Stafford
51177,Spotsylvania County,purchasing_power,49.24959925310157,Overlap constrained,I-95 Fredericksburg / Stafford
51177,Spotsylvania County,highway_opportunity,73.60069369988514,Overlap constrained,I-95 Fredericksburg / Stafford
51177,Spotsylvania County,accessibility,87.03473259358836,Overlap constrained,I-95 Fredericksburg / Stafford
51177,Spotsylvania County,commercial_activity,48.214996665478544,Overlap constrained,I-95 Fredericksburg / Stafford
51177,Spotsylvania County,competition,87.60193963320266,Overlap constrained,I-95 Fredericksburg / Stafford
51177,Spotsylvania County,overlap_risk,15.871722375406566,Overlap constrained,I-95 Fredericksburg / Stafford
51179,Stafford County,market_demand,69.36919236929577,Reference case,I-95 Fredericksburg / Stafford
51179,Stafford County,growth,81.06840788168137,Reference case,I-95 Fredericksburg / Stafford
51179,Stafford County,purchasing_power,64.89263765779394,Reference case,I-95 Fredericksburg / Stafford
51179,Stafford County,highway_opportunity,89.92639532101462,Reference case,I-95 Fredericksburg / Stafford
51179,Stafford County,accessibility,97.38219988542215,Reference case,I-95 Fredericksburg / Stafford
51179,Stafford County,commercial_activity,44.73222218180854,Reference case,I-95 Fredericksburg / Stafford
51179,Stafford County,competition,92.68912492731954,Reference case,I-95 Fredericksburg / Stafford
51179,Stafford County,overlap_risk,0.0,Reference case,I-95 Fredericksburg / Stafford
51181,Surry County,market_demand,19.591671957765815,Overlap constrained,Not in a screened corridor
51181,Surry County,growth,35.18131550674178,Overlap constrained,Not in a screened corridor
51181,Surry County,purchasing_power,24.194360893285502,Overlap constrained,Not in a screened corridor
51181,Surry County,highway_opportunity,8.356128840354772,Overlap constrained,Not in a screened corridor
51181,Surry County,accessibility,72.904206434256,Overlap constrained,Not in a screened corridor
51181,Surry County,commercial_activity,3.431247252190645,Overlap constrained,Not in a screened corridor
51181,Surry County,competition,100.00000000000001,Overlap constrained,Not in a screened corridor
51181,Surry County,overlap_risk,22.557762049143324,Overlap constrained,Not in a screened corridor
51183,Sussex County,market_demand,26.156330340316735,Watchlist,Not in a screened corridor
51183,Sussex County,growth,16.627174489648883,Watchlist,Not in a screened corridor
51183,Sussex County,purchasing_power,14.481416838750103,Watchlist,Not in a screened corridor
51183,Sussex County,highway_opportunity,30.888820240113184,Watchlist,Not in a screened corridor
51183,Sussex County,accessibility,88.45933756418599,Watchlist,Not in a screened corridor
51183,Sussex County,commercial_activity,17.936192168300078,Watchlist,Not in a screened corridor
51183,Sussex County,competition,52.15803452855245,Watchlist,Not in a screened corridor
51183,Sussex County,overlap_risk,35.077608169473095,Watchlist,Not in a screened corridor
51185,Tazewell County,market_demand,45.87385814193003,Ineligible: no interstate access,Not in a screened corridor
51185,Tazewell County,growth,12.694031422594147,Ineligible: no interstate access,Not in a screened corridor
51185,Tazewell County,purchasing_power,4.743996262613513,Ineligible: no interstate access,Not in a screened corridor
51185,Tazewell County,highway_opportunity,19.657640996835216,Ineligible: no interstate access,Not in a screened corridor
51185,Tazewell County,accessibility,69.72531560575138,Ineligible: no interstate access,Not in a screened corridor
51185,Tazewell County,commercial_activity,37.28896680677314,Ineligible: no interstate access,Not in a screened corridor
51185,Tazewell County,competition,60.03263800198667,Ineligible: no interstate access,Not in a screened corridor
51185,Tazewell County,overlap_risk,99.99999999999999,Ineligible: no interstate access,Not in a screened corridor
51187,Warren County,market_demand,48.26111409623118,Secondary candidate,I-81 Winchester / Frederick
51187,Warren County,growth,52.37200203853863,Secondary candidate,I-81 Winchester / Frederick
51187,Warren County,purchasing_power,31.78747929535713,Secondary candidate,I-81 Winchester / Frederick
51187,Warren County,highway_opportunity,35.86423463515283,Secondary candidate,I-81 Winchester / Frederick
51187,Warren County,accessibility,94.66832160391516,Secondary candidate,I-81 Winchester / Frederick
51187,Warren County,commercial_activity,38.1854965865406,Secondary candidate,I-81 Winchester / Frederick
51187,Warren County,competition,81.72765018814066,Secondary candidate,I-81 Winchester / Frederick
51187,Warren County,overlap_risk,43.977915526073836,Secondary candidate,I-81 Winchester / Frederick
51191,Washington County,market_demand,52.10347204562147,Secondary candidate,I-81 Bristol / Southwest
51191,Washington County,growth,36.08507271462522,Secondary candidate,I-81 Bristol / Southwest
51191,Washington County,purchasing_power,20.241942543320445,Secondary candidate,I-81 Bristol / Southwest
51191,Washington County,highway_opportunity,41.25311433254376,Secondary candidate,I-81 Bristol / Southwest
51191,Washington County,accessibility,97.98414729905701,Secondary candidate,I-81 Bristol / Southwest
51191,Washington County,commercial_activity,40.13378450283185,Secondary candidate,I-81 Bristol / Southwest
51191,Washington County,competition,66.0429766475618,Secondary candidate,I-81 Bristol / Southwest
51191,Washington County,overlap_risk,88.03482288875634,Secondary candidate,I-81 Bristol / Southwest
51193,Westmoreland County,market_demand,34.19054006689191,Ineligible: no interstate access,Not in a screened corridor
51193,Westmoreland County,growth,55.03545658395674,Ineligible: no interstate access,Not in a screened corridor
51193,Westmoreland County,purchasing_power,17.846244088200905,Ineligible: no interstate access,Not in a screened corridor
51193,Westmoreland County,highway_opportunity,13.200397352711391,Ineligible: no interstate access,Not in a screened corridor
51193,Westmoreland County,accessibility,40.07660800893208,Ineligible: no interstate access,Not in a screened corridor
51193,Westmoreland County,commercial_activity,28.035291975301014,Ineligible: no interstate access,Not in a screened corridor
51193,Westmoreland County,competition,77.38719691698336,Ineligible: no interstate access,Not in a screened corridor
51193,Westmoreland County,overlap_risk,34.275049063159784,Ineligible: no interstate access,Not in a screened corridor
51195,Wise County,market_demand,43.836732318013745,Ineligible: no interstate access,Not in a screened corridor
51195,Wise County,growth,5.787089348795926,Ineligible: no interstate access,Not in a screened corridor
51195,Wise County,purchasing_power,4.356892725237843,Ineligible: no interstate access,Not in a screened corridor
51195,Wise County,highway_opportunity,20.14469601583421,Ineligible: no interstate access,Not in a screened corridor
51195,Wise County,accessibility,58.312174973694326,Ineligible: no interstate access,Not in a screened corridor
51195,Wise County,commercial_activity,32.56170142309844,Ineligible: no interstate access,Not in a screened corridor
51195,Wise County,competition,61.89693135910282,Ineligible: no interstate access,Not in a screened corridor
51195,Wise County,overlap_risk,73.49597360783065,Ineligible: no interstate access,Not in a screened corridor
51197,Wythe County,market_demand,42.176615696312865,Secondary candidate,I-81 New River Valley
51197,Wythe County,growth,23.871590503039265,Secondary candidate,I-81 New River Valley
51197,Wythe County,purchasing_power,13.005115213158275,Secondary candidate,I-81 New River Valley
51197,Wythe County,highway_opportunity,39.67549775550144,Secondary candidate,I-81 New River Valley
51197,Wythe County,accessibility,95.96307205677059,Secondary candidate,I-81 New River Valley
51197,Wythe County,commercial_activity,37.49905623960299,Secondary candidate,I-81 New River Valley
51197,Wythe County,competition,51.75915754160908,Secondary candidate,I-81 New River Valley
51197,Wythe County,overlap_risk,95.73543164873553,Secondary candidate,I-81 New River Valley
51199,York County,market_demand,57.126023726463956,Overlap constrained,I-64 / I-264 Hampton Roads
51199,York County,growth,52.176393714519214,Overlap constrained,I-64 / I-264 Hampton Roads
51199,York County,purchasing_power,51.725486842120866,Overlap constrained,I-64 / I-264 Hampton Roads
51199,York County,highway_opportunity,71.37852101972244,Overlap constrained,I-64 / I-264 Hampton Roads
51199,York County,accessibility,96.14138360836351,Overlap constrained,I-64 / I-264 Hampton Roads
51199,York County,commercial_activity,46.42376397146684,Overlap constrained,I-64 / I-264 Hampton Roads
51199,York County,competition,90.69013552438967,Overlap constrained,I-64 / I-264 Hampton Roads
51199,York County,overlap_risk,24.586484663608402,Overlap constrained,I-64 / I-264 Hampton Roads
51510,Alexandria city,market_demand,69.99246888378354,Traffic data unavailable,I-95 / I-66 Northern Virginia
51510,Alexandria city,growth,34.914151510396394,Traffic data unavailable,I-95 / I-66 Northern Virginia
51510,Alexandria city,purchasing_power,73.39420757656194,Traffic data unavailable,I-95 / I-66 Northern Virginia
51510,Alexandria city,highway_opportunity,19.505727652899452,Traffic data unavailable,I-95 / I-66 Northern Virginia
51510,Alexandria city,accessibility,98.20106079011913,Traffic data unavailable,I-95 / I-66 Northern Virginia
51510,Alexandria city,commercial_activity,61.61300974935068,Traffic data unavailable,I-95 / I-66 Northern Virginia
51510,Alexandria city,competition,92.51510532268627,Traffic data unavailable,I-95 / I-66 Northern Virginia
51510,Alexandria city,overlap_risk,28.380234013412828,Traffic data unavailable,I-95 / I-66 Northern Virginia
51520,Bristol city,market_demand,33.60469394968829,Traffic data unavailable,I-81 Bristol / Southwest
51520,Bristol city,growth,38.51187801474552,Traffic data unavailable,I-81 Bristol / Southwest
51520,Bristol city,purchasing_power,4.950974265393685,Traffic data unavailable,I-81 Bristol / Southwest
51520,Bristol city,highway_opportunity,11.26132297737186,Traffic data unavailable,I-81 Bristol / Southwest
51520,Bristol city,accessibility,99.10682544958256,Traffic data unavailable,I-81 Bristol / Southwest
51520,Bristol city,commercial_activity,49.9483308552398,Traffic data unavailable,I-81 Bristol / Southwest
51520,Bristol city,competition,53.12451049498746,Traffic data unavailable,I-81 Bristol / Southwest
51520,Bristol city,overlap_risk,76.88450553610622,Traffic data unavailable,I-81 Bristol / Southwest
51530,Buena Vista city,market_demand,19.098448303724602,Ineligible: no interstate access,Not in a screened corridor
51530,Buena Vista city,growth,59.44773238629063,Ineligible: no interstate access,Not in a screened corridor
51530,Buena Vista city,purchasing_power,12.282897714979873,Ineligible: no interstate access,Not in a screened corridor
51530,Buena Vista city,highway_opportunity,0.0,Ineligible: no interstate access,Not in a screened corridor
51530,Buena Vista city,accessibility,94.73062774381681,Ineligible: no interstate access,Not in a screened corridor
51530,Buena Vista city,commercial_activity,12.424513195610238,Ineligible: no interstate access,Not in a screened corridor
51530,Buena Vista city,competition,71.60213752772735,Ineligible: no interstate access,Not in a screened corridor
51530,Buena Vista city,overlap_risk,40.709346631160194,Ineligible: no interstate access,Not in a screened corridor
51540,Charlottesville city,market_demand,49.90639335991008,Traffic data unavailable,I-64 Charlottesville
51540,Charlottesville city,growth,24.761716035896068,Traffic data unavailable,I-64 Charlottesville
51540,Charlottesville city,purchasing_power,30.71414914009829,Traffic data unavailable,I-64 Charlottesville
51540,Charlottesville city,highway_opportunity,17.46514363030064,Traffic data unavailable,I-64 Charlottesville
51540,Charlottesville city,accessibility,97.06471763658277,Traffic data unavailable,I-64 Charlottesville
51540,Charlottesville city,commercial_activity,86.8528747944678,Traffic data unavailable,I-64 Charlottesville
51540,Charlottesville city,competition,83.62369084737878,Traffic data unavailable,I-64 Charlottesville
51540,Charlottesville city,overlap_risk,26.92667394370277,Traffic data unavailable,I-64 Charlottesville
51550,Chesapeake city,market_demand,76.86748833380813,Priority candidate,I-64 / I-264 Hampton Roads
51550,Chesapeake city,growth,58.031808577774584,Priority candidate,I-64 / I-264 Hampton Roads
51550,Chesapeake city,purchasing_power,39.496394174417816,Priority candidate,I-64 / I-264 Hampton Roads
51550,Chesapeake city,highway_opportunity,58.02989423291155,Priority candidate,I-64 / I-264 Hampton Roads
51550,Chesapeake city,accessibility,91.3042308872302,Priority candidate,I-64 / I-264 Hampton Roads
51550,Chesapeake city,commercial_activity,60.725367582368726,Priority candidate,I-64 / I-264 Hampton Roads
51550,Chesapeake city,competition,86.35595964743933,Priority candidate,I-64 / I-264 Hampton Roads
51550,Chesapeake city,overlap_risk,56.8859501082285,Priority candidate,I-64 / I-264 Hampton Roads
51570,Colonial Heights city,market_demand,35.60375225932462,Overlap constrained,I-95 Richmond South
51570,Colonial Heights city,growth,55.117948458961365,Overlap constrained,I-95 Richmond South
51570,Colonial Heights city,purchasing_power,26.68163136435934,Overlap constrained,I-95 Richmond South
51570,Colonial Heights city,highway_opportunity,12.86792370826101,Overlap constrained,I-95 Richmond South
51570,Colonial Heights city,accessibility,100.0,Overlap constrained,I-95 Richmond South
51570,Colonial Heights city,commercial_activity,58.21721858137343,Overlap constrained,I-95 Richmond South
51570,Colonial Heights city,competition,76.79983525535421,Overlap constrained,I-95 Richmond South
51570,Colonial Heights city,overlap_risk,22.439569577695544,Overlap constrained,I-95 Richmond South
51580,Covington city,market_demand,15.427006562862346,Traffic data unavailable,Not in a screened corridor
51580,Covington city,growth,37.682320246564565,Traffic data unavailable,Not in a screened corridor
51580,Covington city,purchasing_power,0.0,Traffic data unavailable,Not in a screened corridor
51580,Covington city,highway_opportunity,2.533141637218614,Traffic data unavailable,Not in a screened corridor
51580,Covington city,accessibility,99.34071020426722,Traffic data unavailable,Not in a screened corridor
51580,Covington city,commercial_activity,30.318460505079383,Traffic data unavailable,Not in a screened corridor
51580,Covington city,competition,58.61253159348733,Traffic data unavailable,Not in a screened corridor
51580,Covington city,overlap_risk,58.45444935320107,Traffic data unavailable,Not in a screened corridor
51590,Danville city,market_demand,47.24046696727117,Ineligible: no interstate access,Not in a screened corridor
51590,Danville city,growth,41.12143473680265,Ineligible: no interstate access,Not in a screened corridor
51590,Danville city,purchasing_power,2.4967971496197414,Ineligible: no interstate access,Not in a screened corridor
51590,Danville city,highway_opportunity,17.48322471754075,Ineligible: no interstate access,Not in a screened corridor
51590,Danville city,accessibility,44.412522864349526,Ineligible: no interstate access,Not in a screened corridor
51590,Danville city,commercial_activity,53.73706527079118,Ineligible: no interstate access,Not in a screened corridor
51590,Danville city,competition,66.65995880584295,Ineligible: no interstate access,Not in a screened corridor
51590,Danville city,overlap_risk,29.981384084121007,Ineligible: no interstate access,Not in a screened corridor
51595,Emporia city,market_demand,15.94950268214066,Traffic data unavailable,I-95 / I-85 Southside
51595,Emporia city,growth,65.02581260475014,Traffic data unavailable,I-95 / I-85 Southside
51595,Emporia city,purchasing_power,4.357087567966854,Traffic data unavailable,I-95 / I-85 Southside
51595,Emporia city,highway_opportunity,0.35814128722974903,Traffic data unavailable,I-95 / I-85 Southside
51595,Emporia city,accessibility,98.59216964971341,Traffic data unavailable,I-95 / I-85 Southside
51595,Emporia city,commercial_activity,42.39405443397714,Traffic data unavailable,I-95 / I-85 Southside
51595,Emporia city,competition,0.0,Traffic data unavailable,I-95 / I-85 Southside
51595,Emporia city,overlap_risk,52.19695986729839,Traffic data unavailable,I-95 / I-85 Southside
51600,Fairfax city,market_demand,39.598962627001114,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51600,Fairfax city,growth,44.65201772638811,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51600,Fairfax city,purchasing_power,72.07815947169922,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51600,Fairfax city,highway_opportunity,16.881927055069582,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51600,Fairfax city,accessibility,98.18464247166146,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51600,Fairfax city,commercial_activity,100.0,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51600,Fairfax city,competition,82.74062423400606,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51600,Fairfax city,overlap_risk,25.912185847998114,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51610,Falls Church city,market_demand,31.05176948330817,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51610,Falls Church city,growth,50.67962457380973,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51610,Falls Church city,purchasing_power,98.78945256805888,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51610,Falls Church city,highway_opportunity,6.364636511697518,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51610,Falls Church city,accessibility,98.96389349211519,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51610,Falls Church city,commercial_activity,90.79800925759866,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51610,Falls Church city,competition,80.69965051737134,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51610,Falls Church city,overlap_risk,29.611665246687373,Ineligible: no interstate access,I-95 / I-66 Northern Virginia
51620,Franklin city,market_demand,22.878073288300605,Ineligible: no interstate access,Not in a screened corridor
51620,Franklin city,growth,47.26299934126263,Ineligible: no interstate access,Not in a screened corridor
51620,Franklin city,purchasing_power,16.60320328100922,Ineligible: no interstate access,Not in a screened corridor
51620,Franklin city,highway_opportunity,3.632826970130303,Ineligible: no interstate access,Not in a screened corridor
51620,Franklin city,accessibility,54.300790989275676,Ineligible: no interstate access,Not in a screened corridor
51620,Franklin city,commercial_activity,36.49800761951661,Ineligible: no interstate access,Not in a screened corridor
51620,Franklin city,competition,48.55394544568923,Ineligible: no interstate access,Not in a screened corridor
51620,Franklin city,overlap_risk,46.76038666766789,Ineligible: no interstate access,Not in a screened corridor
51630,Fredericksburg city,market_demand,42.817751393295254,Overlap constrained,I-95 Fredericksburg / Stafford
51630,Fredericksburg city,growth,38.22669423463514,Overlap constrained,I-95 Fredericksburg / Stafford
51630,Fredericksburg city,purchasing_power,37.0473109159678,Overlap constrained,I-95 Fredericksburg / Stafford
51630,Fredericksburg city,highway_opportunity,16.752912654440838,Overlap constrained,I-95 Fredericksburg / Stafford
51630,Fredericksburg city,accessibility,98.61485041688374,Overlap constrained,I-95 Fredericksburg / Stafford
51630,Fredericksburg city,commercial_activity,84.63463272085521,Overlap constrained,I-95 Fredericksburg / Stafford
51630,Fredericksburg city,competition,81.80747865506346,Overlap constrained,I-95 Fredericksburg / Stafford
51630,Fredericksburg city,overlap_risk,6.673266122560594,Overlap constrained,I-95 Fredericksburg / Stafford
51640,Galax city,market_demand,19.64207536971286,Ineligible: no interstate access,Not in a screened corridor
51640,Galax city,growth,41.35454078870923,Ineligible: no interstate access,Not in a screened corridor
51640,Galax city,purchasing_power,4.605024822591659,Ineligible: no interstate access,Not in a screened corridor
51640,Galax city,highway_opportunity,7.606323180479014,Ineligible: no interstate access,Not in a screened corridor
51640,Galax city,accessibility,85.2925915058639,Ineligible: no interstate access,Not in a screened corridor
51640,Galax city,commercial_activity,52.34275402521311,Ineligible: no interstate access,Not in a screened corridor
51640,Galax city,competition,43.933512491290934,Ineligible: no interstate access,Not in a screened corridor
51640,Galax city,overlap_risk,82.40974139098483,Ineligible: no interstate access,Not in a screened corridor
51650,Hampton city,market_demand,67.69631683129822,Traffic data unavailable,I-64 / I-264 Hampton Roads
51650,Hampton city,growth,41.225197796566576,Traffic data unavailable,I-64 / I-264 Hampton Roads
51650,Hampton city,purchasing_power,21.427463510026016,Traffic data unavailable,I-64 / I-264 Hampton Roads
51650,Hampton city,highway_opportunity,22.26368584107099,Traffic data unavailable,I-64 / I-264 Hampton Roads
51650,Hampton city,accessibility,97.73615951122692,Traffic data unavailable,I-64 / I-264 Hampton Roads
51650,Hampton city,commercial_activity,49.260659616518026,Traffic data unavailable,I-64 / I-264 Hampton Roads
51650,Hampton city,competition,86.66954286629677,Traffic data unavailable,I-64 / I-264 Hampton Roads
51650,Hampton city,overlap_risk,38.55984706776899,Traffic data unavailable,I-64 / I-264 Hampton Roads
51660,Harrisonburg city,market_demand,51.77687026782573,Overlap constrained,I-81 Harrisonburg / Rockingham
51660,Harrisonburg city,growth,25.918838425771998,Overlap constrained,I-81 Harrisonburg / Rockingham
51660,Harrisonburg city,purchasing_power,11.184981232672822,Overlap constrained,I-81 Harrisonburg / Rockingham
51660,Harrisonburg city,highway_opportunity,16.6047227615875,Overlap constrained,I-81 Harrisonburg / Rockingham
51660,Harrisonburg city,accessibility,99.62538299825697,Overlap constrained,I-81 Harrisonburg / Rockingham
51660,Harrisonburg city,commercial_activity,62.26270165468462,Overlap constrained,I-81 Harrisonburg / Rockingham
51660,Harrisonburg city,competition,80.8557640021751,Overlap constrained,I-81 Harrisonburg / Rockingham
51660,Harrisonburg city,overlap_risk,5.049616373080692,Overlap constrained,I-81 Harrisonburg / Rockingham
51670,Hopewell city,market_demand,38.26208583609109,Overlap constrained,Not in a screened corridor
51670,Hopewell city,growth,44.31183629003602,Overlap constrained,Not in a screened corridor
51670,Hopewell city,purchasing_power,4.765796058132402,Overlap constrained,Not in a screened corridor
51670,Hopewell city,highway_opportunity,9.781509366664727,Overlap constrained,Not in a screened corridor
51670,Hopewell city,accessibility,97.42830657880694,Overlap constrained,Not in a screened corridor
51670,Hopewell city,commercial_activity,29.40920470659412,Overlap constrained,Not in a screened corridor
51670,Hopewell city,competition,79.5407659228266,Overlap constrained,Not in a screened corridor
51670,Hopewell city,overlap_risk,17.94472088856052,Overlap constrained,Not in a screened corridor
51678,Lexington city,market_demand,19.510727210372387,Ineligible: no interstate access,I-81 Roanoke / Salem
51678,Lexington city,growth,89.22229911165647,Ineligible: no interstate access,I-81 Roanoke / Salem
51678,Lexington city,purchasing_power,27.987573154182698,Ineligible: no interstate access,I-81 Roanoke / Salem
51678,Lexington city,highway_opportunity,1.1343723394484866,Ineligible: no interstate access,I-81 Roanoke / Salem
51678,Lexington city,accessibility,97.09592616040482,Ineligible: no interstate access,I-81 Roanoke / Salem
51678,Lexington city,commercial_activity,49.54136333318407,Ineligible: no interstate access,I-81 Roanoke / Salem
51678,Lexington city,competition,100.00000000000001,Ineligible: no interstate access,I-81 Roanoke / Salem
51678,Lexington city,overlap_risk,40.34395566805484,Ineligible: no interstate access,I-81 Roanoke / Salem
51680,Lynchburg city,market_demand,58.17598286276691,Ineligible: no interstate access,Not in a screened corridor
51680,Lynchburg city,growth,36.03880518228107,Ineligible: no interstate access,Not in a screened corridor
51680,Lynchburg city,purchasing_power,12.669808920205114,Ineligible: no interstate access,Not in a screened corridor
51680,Lynchburg city,highway_opportunity,21.759295090376174,Ineligible: no interstate access,Not in a screened corridor
51680,Lynchburg city,accessibility,60.07392198195601,Ineligible: no interstate access,Not in a screened corridor
51680,Lynchburg city,commercial_activity,60.06390098744073,Ineligible: no interstate access,Not in a screened corridor
51680,Lynchburg city,competition,85.19283746556474,Ineligible: no interstate access,Not in a screened corridor
51680,Lynchburg city,overlap_risk,56.12873887402268,Ineligible: no interstate access,Not in a screened corridor
51683,Manassas city,market_demand,49.42423531074283,Overlap constrained,I-95 / I-66 Northern Virginia
51683,Manassas city,growth,55.37915355755253,Overlap constrained,I-95 / I-66 Northern Virginia
51683,Manassas city,purchasing_power,52.021947945243284,Overlap constrained,I-95 / I-66 Northern Virginia
51683,Manassas city,highway_opportunity,16.232383798364086,Overlap constrained,I-95 / I-66 Northern Virginia
51683,Manassas city,accessibility,93.70189319867742,Overlap constrained,I-95 / I-66 Northern Virginia
51683,Manassas city,commercial_activity,54.898529155454774,Overlap constrained,I-95 / I-66 Northern Virginia
51683,Manassas city,competition,87.89993126181437,Overlap constrained,I-95 / I-66 Northern Virginia
51683,Manassas city,overlap_risk,18.89137759814321,Overlap constrained,I-95 / I-66 Northern Virginia
51685,Manassas Park city,market_demand,35.83143208087142,Overlap constrained,I-95 / I-66 Northern Virginia
51685,Manassas Park city,growth,48.19720476511413,Overlap constrained,I-95 / I-66 Northern Virginia
51685,Manassas Park city,purchasing_power,42.586807056672775,Overlap constrained,I-95 / I-66 Northern Virginia
51685,Manassas Park city,highway_opportunity,3.7318171085292238,Overlap constrained,I-95 / I-66 Northern Virginia
51685,Manassas Park city,accessibility,94.41844301937005,Overlap constrained,I-95 / I-66 Northern Virginia
51685,Manassas Park city,commercial_activity,18.403275004877788,Overlap constrained,I-95 / I-66 Northern Virginia
51685,Manassas Park city,competition,80.58313143847622,Overlap constrained,I-95 / I-66 Northern Virginia
51685,Manassas Park city,overlap_risk,20.19310860544507,Overlap constrained,I-95 / I-66 Northern Virginia
51690,Martinsville city,market_demand,29.81863158978188,Ineligible: no interstate access,Not in a screened corridor
51690,Martinsville city,growth,51.592716733512354,Ineligible: no interstate access,Not in a screened corridor
51690,Martinsville city,purchasing_power,3.2500442694268585,Ineligible: no interstate access,Not in a screened corridor
51690,Martinsville city,highway_opportunity,10.573136692266877,Ineligible: no interstate access,Not in a screened corridor
51690,Martinsville city,accessibility,53.13065188230358,Ineligible: no interstate access,Not in a screened corridor
